# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:67": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:67", "device connection": "BTH84:BA:20:5E:FF:67", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-2", "time": "19:50:24.834", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMGBITREV", "ECGBIT", "EDABITREV", "EEGBITREV", "ACCBITREV", "LUX"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	517	512	167	515	39	0	
1	0	0	0	0	508	509	167	516	39	0	
2	0	0	0	0	514	508	167	512	39	0	
3	0	0	0	0	514	508	167	523	39	0	
4	0	0	0	0	517	509	167	512	39	0	
5	0	0	0	0	509	509	166	516	39	0	
6	0	0	0	0	516	511	166	508	39	0	
7	0	0	0	0	507	510	166	508	39	0	
8	0	0	0	0	511	511	167	515	39	0	
9	0	0	0	0	513	508	166	515	39	0	
10	0	0	0	0	509	509	166	510	39	0	
11	0	0	0	0	508	510	166	515	39	0	
12	0	0	0	0	508	506	166	508	39	0	
13	0	0	0	0	512	510	166	511	39	0	
14	0	0	0	0	512	510	166	505	39	0	
15	0	0	0	0	515	508	166	510	39	0	
0	0	0	0	0	519	509	166	517	39	0	
1	0	0	0	0	508	508	166	513	39	0	
2	0	0	0	0	513	508	166	512	39	0	
3	0	0	0	0	509	510	166	511	39	0	
4	0	0	0	0	515	508	166	507	39	0	
5	0	0	0	0	509	508	166	507	39	0	
6	0	0	0	0	515	507	166	505	39	0	
7	0	0	0	0	511	508	166	506	39	0	
8	0	0	0	0	512	509	166	509	39	0	
9	0	0	0	0	516	505	166	521	39	0	
10	0	0	0	0	519	506	166	508	39	0	
11	0	0	0	0	507	508	166	515	39	0	
12	0	0	0	0	510	509	166	507	39	0	
13	0	0	0	0	512	511	166	504	39	0	
14	0	0	0	0	512	508	166	512	39	0	
15	0	0	0	0	513	508	166	515	39	0	
0	0	0	0	0	511	509	166	507	39	0	
1	0	0	0	0	512	510	166	512	39	0	
2	0	0	0	0	511	511	166	506	39	0	
3	0	0	0	0	513	508	166	513	39	0	
4	0	0	0	0	510	510	166	509	39	0	
5	0	0	0	0	513	506	166	513	39	0	
6	0	0	0	0	516	507	166	508	39	0	
7	0	0	0	0	513	507	166	520	39	0	
8	0	0	0	0	519	509	166	515	39	0	
9	0	0	0	0	512	509	166	513	39	0	
10	0	0	0	0	511	514	166	510	39	0	
11	0	0	0	0	508	507	166	508	39	0	
12	0	0	0	0	513	510	166	501	39	0	
13	0	0	0	0	515	507	166	503	39	0	
14	0	0	0	0	512	509	166	505	39	0	
15	0	0	0	0	516	510	166	506	39	0	
0	0	0	0	0	510	509	166	511	39	0	
1	0	0	0	0	510	507	166	511	39	0	
2	0	0	0	0	515	510	166	505	39	0	
3	0	0	0	0	510	509	166	514	39	0	
4	0	0	0	0	512	508	166	508	39	0	
5	0	0	0	0	512	508	166	519	39	0	
6	0	0	0	0	511	510	166	516	39	0	
7	0	0	0	0	511	508	166	510	39	0	
8	0	0	0	0	516	510	166	516	39	0	
9	0	0	0	0	511	507	166	512	39	0	
10	0	0	0	0	506	506	166	501	39	0	
11	0	0	0	0	510	507	166	512	39	0	
12	0	0	0	0	520	506	166	504	39	0	
13	0	0	0	0	513	508	166	506	39	0	
14	0	0	0	0	519	509	166	509	39	0	
15	0	0	0	0	510	508	166	512	39	0	
0	0	0	0	0	512	510	166	513	39	0	
1	0	0	0	0	512	508	166	511	39	0	
2	0	0	0	0	509	508	165	513	39	0	
3	0	0	0	0	510	506	166	520	39	0	
4	0	0	0	0	512	508	166	505	39	0	
5	0	0	0	0	514	508	165	509	39	0	
6	0	0	0	0	509	508	165	503	39	0	
7	0	0	0	0	509	511	165	511	39	0	
8	0	0	0	0	509	509	166	516	39	0	
9	0	0	0	0	509	510	165	508	39	0	
10	0	0	0	0	510	511	165	510	39	0	
11	0	0	0	0	510	513	165	519	39	0	
12	0	0	0	0	513	507	165	513	39	0	
13	0	0	0	0	518	507	165	502	39	0	
14	0	0	0	0	513	510	165	510	39	0	
15	0	0	0	0	508	508	165	505	39	0	
0	0	0	0	0	512	509	165	507	39	0	
1	0	0	0	0	512	504	165	502	39	0	
2	0	0	0	0	512	505	165	507	39	0	
3	0	0	0	0	515	507	165	510	39	0	
4	0	0	0	0	515	506	165	513	39	0	
5	0	0	0	0	517	510	165	505	39	0	
6	0	0	0	0	509	509	165	510	39	0	
7	0	0	0	0	509	508	165	512	39	0	
8	0	0	0	0	515	509	165	502	39	0	
9	0	0	0	0	513	508	165	511	39	0	
10	0	0	0	0	518	508	165	525	39	0	
11	0	0	0	0	512	508	165	516	39	0	
12	0	0	0	0	512	508	165	508	39	0	
13	0	0	0	0	514	511	165	513	39	0	
14	0	0	0	0	510	509	165	510	39	0	
15	0	0	0	0	511	511	165	514	39	0	
0	0	0	0	0	516	507	165	509	39	0	
