# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:67": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:67", "device connection": "BTH84:BA:20:5E:FF:67", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-4", "time": "17:19:19.867", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	504	506	0	496	39	12	
1	0	0	0	0	518	508	0	524	39	12	
2	0	0	0	0	503	507	0	500	39	12	
3	0	0	0	0	511	506	0	519	39	12	
4	0	0	0	0	518	509	0	495	39	12	
5	0	0	0	0	511	510	0	528	39	12	
6	0	0	0	0	519	509	0	492	39	12	
7	0	0	0	0	507	511	0	533	39	12	
8	0	0	0	0	536	509	0	491	39	12	
9	0	0	0	0	483	510	0	511	39	12	
10	0	0	0	0	512	506	0	498	39	12	
11	0	0	0	0	568	508	0	524	39	12	
12	0	0	0	0	499	509	0	494	39	12	
13	0	0	0	0	518	508	0	524	39	11	
14	0	0	0	0	540	504	0	483	39	11	
15	0	0	0	0	519	513	0	527	39	11	
0	0	0	0	0	519	506	0	493	39	11	
1	0	0	0	0	509	509	0	524	39	11	
2	0	0	0	0	532	508	0	496	39	10	
3	0	0	0	0	528	510	0	520	39	10	
4	0	0	0	0	534	507	0	490	39	10	
5	0	0	0	0	519	508	0	512	39	10	
6	0	0	0	0	525	509	0	483	39	10	
7	0	0	0	0	481	508	0	515	39	10	
8	0	0	0	0	503	506	0	483	39	10	
9	0	0	0	0	494	510	0	525	39	10	
10	0	0	0	0	514	506	0	493	39	10	
11	0	0	0	0	520	509	0	528	39	10	
12	0	0	0	0	509	507	0	494	39	10	
13	0	0	0	0	495	512	0	517	39	10	
