# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:67": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:67", "device connection": "BTH84:BA:20:5E:FF:67", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-2", "time": "19:54:25.796", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMGBITREV", "ECGBIT", "EDABITREV", "EEGBITREV", "ACCBITREV", "LUX"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	503	508	341	505	39	0	
1	0	0	0	0	510	510	341	511	39	0	
2	0	0	0	0	509	510	341	506	39	0	
3	0	0	0	0	512	507	342	512	39	0	
4	0	0	0	0	510	507	342	519	39	0	
5	0	0	0	0	519	509	342	508	39	0	
6	0	0	0	0	508	506	342	495	39	0	
7	0	0	0	0	514	507	342	497	39	0	
8	0	0	0	0	509	508	342	508	39	0	
9	0	0	0	0	518	510	342	509	39	0	
10	0	0	0	0	511	506	342	498	39	0	
11	0	0	0	0	510	510	342	507	39	0	
12	0	0	0	0	513	508	342	503	39	0	
13	0	0	0	0	518	510	342	514	39	0	
14	0	0	0	0	512	510	342	500	39	0	
15	0	0	0	0	516	509	342	508	39	0	
0	0	0	0	0	502	508	343	512	39	0	
1	0	0	0	0	512	510	343	503	39	0	
2	0	0	0	0	512	506	343	499	39	0	
3	0	0	0	0	520	509	343	505	39	0	
4	0	0	0	0	514	510	343	512	39	0	
5	0	0	0	0	520	508	343	508	39	0	
6	0	0	0	0	509	504	343	504	39	0	
7	0	0	0	0	521	508	343	508	39	0	
8	0	0	0	0	514	509	343	509	39	0	
9	0	0	0	0	522	511	343	515	39	0	
10	0	0	0	0	513	508	343	508	39	0	
11	0	0	0	0	511	509	343	509	39	0	
12	0	0	0	0	509	507	343	508	39	0	
13	0	0	0	0	515	508	343	508	39	0	
14	0	0	0	0	511	507	343	505	39	0	
15	0	0	0	0	519	509	344	513	39	0	
0	0	0	0	0	509	508	344	505	39	0	
1	0	0	0	0	509	508	344	508	39	0	
2	0	0	0	0	510	508	344	504	39	0	
3	0	0	0	0	516	511	344	510	39	0	
4	0	0	0	0	511	505	344	503	39	0	
5	0	0	0	0	509	508	344	512	39	0	
6	0	0	0	0	506	510	344	497	39	0	
7	0	0	0	0	516	508	344	516	39	0	
8	0	0	0	0	507	506	344	505	39	0	
9	0	0	0	0	521	512	344	509	39	0	
10	0	0	0	0	509	510	344	509	39	0	
11	0	0	0	0	516	510	344	508	39	0	
12	0	0	0	0	511	509	344	504	39	0	
13	0	0	0	0	519	512	344	512	39	0	
14	0	0	0	0	515	511	344	510	39	0	
15	0	0	0	0	519	510	344	515	39	0	
0	0	0	0	0	508	507	344	504	39	0	
1	0	0	0	0	520	510	345	509	39	0	
2	0	0	0	0	513	507	345	509	39	0	
3	0	0	0	0	518	510	345	518	39	0	
4	0	0	0	0	508	507	345	508	39	0	
5	0	0	0	0	514	511	345	514	39	0	
6	0	0	0	0	513	508	345	504	39	0	
7	0	0	0	0	510	508	345	518	39	0	
8	0	0	0	0	509	508	345	512	39	0	
9	0	0	0	0	513	507	345	513	39	0	
10	0	0	0	0	515	509	345	502	39	0	
11	0	0	0	0	516	511	345	511	39	0	
12	0	0	0	0	516	507	345	511	39	0	
13	0	0	0	0	519	507	345	511	39	0	
14	0	0	0	0	517	509	345	513	39	0	
15	0	0	0	0	521	508	345	507	39	0	
0	0	0	0	0	512	507	345	503	39	0	
1	0	0	0	0	520	512	345	521	39	0	
2	0	0	0	0	509	509	345	515	39	0	
3	0	0	0	0	519	506	346	508	39	0	
4	0	0	0	0	505	509	346	502	39	0	
5	0	0	0	0	518	508	346	507	39	0	
6	0	0	0	0	506	505	345	501	39	0	
7	0	0	0	0	509	508	346	515	39	0	
8	0	0	0	0	509	504	346	506	39	0	
9	0	0	0	0	509	511	346	510	39	0	
10	0	0	0	0	516	508	346	511	39	0	
11	0	0	0	0	515	509	346	508	39	0	
12	0	0	0	0	512	508	346	504	39	0	
13	0	0	0	0	519	509	346	504	39	0	
14	0	0	0	0	505	509	346	514	39	0	
15	0	0	0	0	514	508	346	512	39	0	
0	0	0	0	0	512	508	346	503	39	0	
1	0	0	0	0	519	507	346	511	39	0	
2	0	0	0	0	511	509	346	502	39	0	
3	0	0	0	0	518	511	346	513	39	0	
4	0	0	0	0	510	506	346	503	39	0	
5	0	0	0	0	515	508	346	503	39	0	
6	0	0	0	0	510	506	346	504	39	0	
7	0	0	0	0	519	507	346	511	39	0	
8	0	0	0	0	510	508	346	505	39	0	
9	0	0	0	0	519	509	346	512	39	0	
10	0	0	0	0	511	506	346	499	39	0	
11	0	0	0	0	517	510	346	511	39	0	
12	0	0	0	0	511	508	346	514	39	0	
13	0	0	0	0	513	509	346	508	39	0	
14	0	0	0	0	514	509	347	506	39	0	
15	0	0	0	0	512	510	347	496	39	0	
0	0	0	0	0	513	509	347	500	39	0	
1	0	0	0	0	516	509	347	510	39	0	
2	0	0	0	0	510	507	347	501	39	0	
3	0	0	0	0	519	510	347	507	39	0	
4	0	0	0	0	507	507	347	500	39	0	
5	0	0	0	0	514	510	347	507	39	0	
6	0	0	0	0	508	509	347	503	39	0	
7	0	0	0	0	516	509	347	508	39	0	
8	0	0	0	0	518	508	347	502	39	0	
9	0	0	0	0	512	509	347	515	39	0	
10	0	0	0	0	510	510	347	505	39	0	
11	0	0	0	0	515	509	347	514	39	0	
12	0	0	0	0	512	512	347	506	39	0	
13	0	0	0	0	515	510	347	508	39	0	
14	0	0	0	0	512	510	347	501	39	0	
15	0	0	0	0	515	509	347	505	39	0	
0	0	0	0	0	509	508	347	503	39	0	
1	0	0	0	0	515	509	347	512	39	0	
2	0	0	0	0	512	510	347	501	39	0	
3	0	0	0	0	514	510	347	509	39	0	
4	0	0	0	0	513	510	347	499	39	0	
5	0	0	0	0	510	512	347	512	39	0	
6	0	0	0	0	505	507	347	500	39	0	
7	0	0	0	0	518	508	347	515	39	0	
8	0	0	0	0	506	506	347	509	39	0	
9	0	0	0	0	524	510	347	512	39	0	
10	0	0	0	0	516	508	347	504	39	0	
11	0	0	0	0	507	507	347	510	39	0	
12	0	0	0	0	515	504	347	504	39	0	
13	0	0	0	0	513	508	347	510	39	0	
14	0	0	0	0	509	508	347	504	39	0	
15	0	0	0	0	520	510	347	511	39	0	
0	0	0	0	0	514	505	347	508	39	0	
1	0	0	0	0	514	510	347	515	39	0	
2	0	0	0	0	513	507	347	505	39	0	
3	0	0	0	0	512	512	347	506	39	0	
4	0	0	0	0	512	506	347	506	39	0	
5	0	0	0	0	514	508	347	521	39	0	
6	0	0	0	0	512	507	347	501	39	0	
7	0	0	0	0	516	510	347	507	39	0	
8	0	0	0	0	505	506	347	506	39	0	
9	0	0	0	0	513	507	347	514	39	0	
10	0	0	0	0	513	509	347	500	39	0	
11	0	0	0	0	514	510	347	516	39	0	
12	0	0	0	0	504	508	347	500	39	0	
13	0	0	0	0	522	508	347	511	39	0	
14	0	0	0	0	519	508	347	511	39	0	
15	0	0	0	0	517	510	347	516	39	0	
0	0	0	0	0	511	510	347	498	39	0	
1	0	0	0	0	510	508	347	512	39	0	
2	0	0	0	0	511	507	347	493	39	0	
3	0	0	0	0	512	509	347	504	39	0	
4	0	0	0	0	518	509	347	499	39	0	
5	0	0	0	0	521	509	347	522	39	0	
6	0	0	0	0	513	509	347	499	39	0	
7	0	0	0	0	514	506	347	521	39	0	
8	0	0	0	0	512	507	347	506	39	0	
9	0	0	0	0	517	511	347	510	39	0	
10	0	0	0	0	513	507	347	501	39	0	
11	0	0	0	0	514	508	347	513	39	0	
12	0	0	0	0	511	509	347	496	39	0	
13	0	0	0	0	515	509	347	513	39	0	
14	0	0	0	0	502	506	347	506	39	0	
15	0	0	0	0	511	510	347	517	39	0	
0	0	0	0	0	506	511	348	503	39	0	
1	0	0	0	0	514	512	347	524	39	0	
2	0	0	0	0	520	507	347	504	39	0	
3	0	0	0	0	520	509	347	517	39	0	
4	0	0	0	0	511	505	347	506	39	0	
5	0	0	0	0	518	508	347	509	39	0	
6	0	0	0	0	511	507	347	500	39	0	
7	0	0	0	0	522	509	347	508	39	0	
8	0	0	0	0	516	509	348	503	39	0	
9	0	0	0	0	517	507	347	519	39	0	
10	0	0	0	0	515	507	347	501	39	0	
11	0	0	0	0	516	511	348	526	39	0	
12	0	0	0	0	515	508	348	508	39	0	
13	0	0	0	0	510	512	347	520	39	0	
14	0	0	0	0	507	511	347	504	39	0	
15	0	0	0	0	513	507	347	521	39	0	
0	0	0	0	0	513	510	348	499	39	0	
1	0	0	0	0	517	505	347	514	39	0	
2	0	0	0	0	510	508	347	499	39	0	
3	0	0	0	0	513	511	347	512	39	0	
4	0	0	0	0	518	506	348	496	39	0	
5	0	0	0	0	518	508	347	519	39	0	
6	0	0	0	0	512	505	347	505	39	0	
7	0	0	0	0	520	506	348	513	39	0	
8	0	0	0	0	510	509	348	498	39	0	
9	0	0	0	0	519	511	348	511	39	0	
10	0	0	0	0	510	506	348	500	39	0	
11	0	0	0	0	511	512	348	522	39	0	
12	0	0	0	0	515	509	348	502	39	0	
13	0	0	0	0	523	511	348	518	39	0	
14	0	0	0	0	518	510	348	505	39	0	
15	0	0	0	0	522	511	348	521	39	0	
0	0	0	0	0	509	508	348	497	39	0	
1	0	0	0	0	518	510	348	516	39	0	
2	0	0	0	0	517	508	348	496	39	0	
3	0	0	0	0	519	513	348	524	39	0	
