# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:67": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:67", "device connection": "BTH84:BA:20:5E:FF:67", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-2", "time": "19:42:28.851", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMGBITREV", "ECGBIT", "EDABITREV", "EEGBITREV", "ACCBITREV", "LUX"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	508	500	0	539	39	0	
1	0	0	0	0	515	503	0	500	39	0	
2	0	0	0	0	515	504	0	528	39	0	
3	0	0	0	0	521	508	0	495	39	0	
4	0	0	0	0	508	504	0	521	39	0	
5	0	0	0	0	515	506	0	501	39	0	
6	0	0	0	0	511	505	0	529	39	0	
7	0	0	0	0	518	527	0	493	39	0	
8	0	0	0	0	507	575	0	529	39	0	
9	0	0	0	0	519	583	0	493	39	0	
10	0	0	0	0	514	446	0	533	39	0	
11	0	0	0	0	512	355	0	490	39	0	
12	0	0	0	0	512	369	0	526	39	0	
13	0	0	0	0	515	475	0	495	39	0	
14	0	0	0	0	516	555	0	527	39	0	
15	0	0	0	0	520	563	0	493	39	0	
0	0	0	0	0	510	560	0	519	39	0	
1	0	0	0	0	514	558	0	494	39	0	
2	0	0	0	0	509	553	0	527	39	0	
3	0	0	0	0	515	549	0	496	39	0	
4	0	0	0	0	515	546	0	528	39	0	
5	0	0	0	0	517	545	0	495	39	0	
6	0	0	0	0	514	543	0	533	39	0	
7	0	0	0	0	520	543	0	495	39	0	
8	0	0	0	0	512	544	0	539	39	0	
9	0	0	0	0	510	551	0	496	39	0	
10	0	0	0	0	515	550	0	530	39	0	
11	0	0	0	0	508	552	0	505	39	0	
12	0	0	0	0	511	557	0	523	39	0	
13	0	0	0	0	517	557	0	495	39	0	
14	0	0	0	0	513	552	0	533	39	0	
15	0	0	0	0	515	546	0	496	39	0	
0	0	0	0	0	517	536	0	518	39	0	
1	0	0	0	0	519	528	0	489	39	0	
2	0	0	0	0	511	514	0	534	39	0	
3	0	0	0	0	517	502	0	497	39	0	
4	0	0	0	0	516	491	0	534	39	0	
5	0	0	0	0	516	486	0	486	39	0	
6	0	0	0	0	510	479	0	522	39	0	
7	0	0	0	0	516	479	0	492	39	0	
